time,date,instrument,granularity,open,high,low,close
2026-03-11T14:10:00.000Z,11/3/2026,GOLD,5Min,"5185,625","5189,965","5180,025","5189,645"
2026-03-11T14:05:00.000Z,11/3/2026,GOLD,5Min,"5184,905","5188,945","5178,465","5185,695"
2026-03-11T14:00:00.000Z,11/3/2026,GOLD,5Min,"5176,665","5186,415","5174,708","5184,925"
2026-03-11T13:55:00.000Z,11/3/2026,GOLD,5Min,"5168,225","5176,995","5166,865","5176,695"
2026-03-11T13:50:00.000Z,11/3/2026,GOLD,5Min,"5159,715","5168,955","5149,065","5168,205"
2026-03-11T13:45:00.000Z,11/3/2026,GOLD,5Min,"5165,155","5167,595","5157,925","5159,735"
2026-03-11T13:40:00.000Z,11/3/2026,GOLD,5Min,"5172,155","5175,885","5165,015","5165,185"
2026-03-11T13:35:00.000Z,11/3/2026,GOLD,5Min,"5175,785","5177,465","5167,815","5171,955"
2026-03-11T13:30:00.000Z,11/3/2026,GOLD,5Min,"5181,315","5181,315","5168,765","5175,805"
2026-03-11T13:25:00.000Z,11/3/2026,GOLD,5Min,"5179,755","5181,245","5176,295","5181,245"
2026-03-11T13:20:00.000Z,11/3/2026,GOLD,5Min,"5177,315","5182,765","5176,695","5179,755"
2026-03-11T13:15:00.000Z,11/3/2026,GOLD,5Min,"5177,505","5179,505","5175,825","5177,335"
2026-03-11T13:10:00.000Z,11/3/2026,GOLD,5Min,"5174,868","5181,758","5174,595","5177,575"
2026-03-11T13:05:00.000Z,11/3/2026,GOLD,5Min,"5176,115","5181,535","5174,115","5174,915"
2026-03-11T13:00:00.000Z,11/3/2026,GOLD,5Min,"5167,265","5177,075","5161,985","5176,115"
2026-03-11T12:55:00.000Z,11/3/2026,GOLD,5Min,"5175,325","5176,958","5166,505","5167,225"
2026-03-11T12:50:00.000Z,11/3/2026,GOLD,5Min,"5176,605","5179,995","5172,565","5175,345"
2026-03-11T12:45:00.000Z,11/3/2026,GOLD,5Min,"5180,075","5180,555","5167,735","5176,645"
2026-03-11T12:40:00.000Z,11/3/2026,GOLD,5Min,"5177,145","5182,015","5174,805","5180,075"
2026-03-11T12:35:00.000Z,11/3/2026,GOLD,5Min,"5181,478","5181,515","5172,778","5177,105"
2026-03-11T12:30:00.000Z,11/3/2026,GOLD,5Min,"5190,045","5195,958","5178,855","5181,478"
2026-03-11T12:25:00.000Z,11/3/2026,GOLD,5Min,"5190,525","5192,375","5187,615","5190,025"
2026-03-11T12:20:00.000Z,11/3/2026,GOLD,5Min,"5193,865","5194,835","5189,705","5190,485"
2026-03-11T12:15:00.000Z,11/3/2026,GOLD,5Min,"5191,145","5194,985","5190,185","5193,815"
2026-03-11T12:10:00.000Z,11/3/2026,GOLD,5Min,"5187,405","5193,065","5187,385","5191,095"
2026-03-11T12:05:00.000Z,11/3/2026,GOLD,5Min,"5185,275","5188,825","5184,245","5187,365"
2026-03-11T12:00:00.000Z,11/3/2026,GOLD,5Min,"5181,005","5185,895","5177,405","5185,255"
2026-03-11T11:55:00.000Z,11/3/2026,GOLD,5Min,"5182,995","5183,045","5175,425","5180,985"
2026-03-11T11:50:00.000Z,11/3/2026,GOLD,5Min,"5184,525","5188,475","5181,985","5183,105"
2026-03-11T11:45:00.000Z,11/3/2026,GOLD,5Min,"5184,755","5188,005","5182,385","5185,235"
2026-03-11T11:40:00.000Z,11/3/2026,GOLD,5Min,"5185,355","5190,525","5184,595","5184,725"
2026-03-11T11:35:00.000Z,11/3/2026,GOLD,5Min,"5185,155","5189,275","5183,558","5185,415"
2026-03-11T11:30:00.000Z,11/3/2026,GOLD,5Min,"5180,795","5185,925","5179,615","5185,185"
2026-03-11T11:25:00.000Z,11/3/2026,GOLD,5Min,"5181,245","5183,655","5179,325","5180,725"
2026-03-11T11:20:00.000Z,11/3/2026,GOLD,5Min,"5181,238","5183,995","5179,818","5181,175"
2026-03-11T11:15:00.000Z,11/3/2026,GOLD,5Min,"5187,218","5189,655","5181,198","5181,198"
2026-03-11T11:10:00.000Z,11/3/2026,GOLD,5Min,"5186,865","5187,765","5184,025","5187,218"
2026-03-11T11:05:00.000Z,11/3/2026,GOLD,5Min,"5192,645","5193,425","5186,915","5186,915"
2026-03-11T11:00:00.000Z,11/3/2026,GOLD,5Min,"5185,645","5193,165","5185,645","5192,898"
2026-03-11T10:55:00.000Z,11/3/2026,GOLD,5Min,"5188,525","5189,545","5184,505","5185,625"
2026-03-11T10:50:00.000Z,11/3/2026,GOLD,5Min,"5187,095","5190,865","5186,945","5188,635"
2026-03-11T10:45:00.000Z,11/3/2026,GOLD,5Min,"5179,175","5187,535","5177,175","5187,125"
2026-03-11T10:40:00.000Z,11/3/2026,GOLD,5Min,"5183,638","5184,605","5176,835","5178,965"
2026-03-11T10:35:00.000Z,11/3/2026,GOLD,5Min,"5184,195","5185,005","5181,205","5184,238"
2026-03-11T10:30:00.000Z,11/3/2026,GOLD,5Min,"5191,715","5191,715","5183,155","5184,115"
2026-03-11T10:25:00.000Z,11/3/2026,GOLD,5Min,"5190,585","5192,695","5189,195","5191,405"
2026-03-11T10:20:00.000Z,11/3/2026,GOLD,5Min,"5193,835","5194,855","5190,365","5190,615"
2026-03-11T10:15:00.000Z,11/3/2026,GOLD,5Min,"5193,275","5194,985","5192,175","5193,825"
2026-03-11T10:10:00.000Z,11/3/2026,GOLD,5Min,"5193,055","5195,185","5192,095","5193,225"
2026-03-11T10:05:00.000Z,11/3/2026,GOLD,5Min,"5188,875","5193,575","5187,725","5193,095"
2026-03-11T10:00:00.000Z,11/3/2026,GOLD,5Min,"5187,515","5189,425","5186,145","5188,945"
2026-03-11T09:55:00.000Z,11/3/2026,GOLD,5Min,"5191,245","5192,015","5186,355","5187,495"
2026-03-11T09:50:00.000Z,11/3/2026,GOLD,5Min,"5191,868","5191,868","5187,655","5191,275"
2026-03-11T09:45:00.000Z,11/3/2026,GOLD,5Min,"5191,445","5194,305","5191,035","5191,885"
2026-03-11T09:40:00.000Z,11/3/2026,GOLD,5Min,"5195,785","5197,055","5191,485","5191,485"
2026-03-11T09:35:00.000Z,11/3/2026,GOLD,5Min,"5193,785","5196,545","5193,078","5195,865"
2026-03-11T09:30:00.000Z,11/3/2026,GOLD,5Min,"5187,355","5195,325","5186,895","5193,765"
2026-03-11T09:25:00.000Z,11/3/2026,GOLD,5Min,"5187,295","5188,815","5186,505","5187,295"
2026-03-11T09:20:00.000Z,11/3/2026,GOLD,5Min,"5186,135","5190,295","5184,798","5187,315"
2026-03-11T09:15:00.000Z,11/3/2026,GOLD,5Min,"5183,805","5187,895","5183,305","5186,055"
2026-03-11T09:10:00.000Z,11/3/2026,GOLD,5Min,"5184,375","5187,915","5183,665","5183,825"
2026-03-11T09:05:00.000Z,11/3/2026,GOLD,5Min,"5183,475","5184,365","5179,365","5184,315"
2026-03-11T09:00:00.000Z,11/3/2026,GOLD,5Min,"5187,415","5188,085","5183,105","5183,178"
2026-03-11T08:55:00.000Z,11/3/2026,GOLD,5Min,"5185,505","5188,615","5184,438","5187,465"
2026-03-11T08:50:00.000Z,11/3/2026,GOLD,5Min,"5184,855","5188,015","5183,235","5185,475"
2026-03-11T08:45:00.000Z,11/3/2026,GOLD,5Min,"5181,365","5185,625","5179,215","5184,835"
2026-03-11T08:40:00.000Z,11/3/2026,GOLD,5Min,"5183,375","5186,475","5180,395","5181,425"
2026-03-11T08:35:00.000Z,11/3/2026,GOLD,5Min,"5185,095","5186,415","5175,155","5183,405"
2026-03-11T08:30:00.000Z,11/3/2026,GOLD,5Min,"5184,645","5187,355","5182,085","5184,755"
2026-03-11T08:25:00.000Z,11/3/2026,GOLD,5Min,"5186,485","5188,335","5180,885","5184,705"
2026-03-11T08:20:00.000Z,11/3/2026,GOLD,5Min,"5192,325","5192,325","5185,975","5186,445"
2026-03-11T08:15:00.000Z,11/3/2026,GOLD,5Min,"5197,968","5197,968","5189,745","5192,255"
2026-03-11T08:10:00.000Z,11/3/2026,GOLD,5Min,"5194,915","5198,465","5192,935","5198,315"
2026-03-11T08:05:00.000Z,11/3/2026,GOLD,5Min,"5194,945","5197,095","5193,185","5194,935"
2026-03-11T08:00:00.000Z,11/3/2026,GOLD,5Min,"5195,445","5196,405","5187,735","5194,875"
2026-03-11T07:55:00.000Z,11/3/2026,GOLD,5Min,"5195,455","5196,055","5193,255","5195,465"
2026-03-11T07:50:00.000Z,11/3/2026,GOLD,5Min,"5194,425","5197,615","5193,425","5195,475"
2026-03-11T07:45:00.000Z,11/3/2026,GOLD,5Min,"5191,175","5194,655","5189,805","5194,395"
2026-03-11T07:40:00.000Z,11/3/2026,GOLD,5Min,"5186,545","5191,865","5184,425","5191,285"
2026-03-11T07:35:00.000Z,11/3/2026,GOLD,5Min,"5191,765","5194,005","5184,935","5186,615"
2026-03-11T07:30:00.000Z,11/3/2026,GOLD,5Min,"5197,695","5198,125","5189,895","5191,735"
2026-03-11T07:25:00.000Z,11/3/2026,GOLD,5Min,"5198,025","5198,365","5195,295","5197,675"
2026-03-11T07:20:00.000Z,11/3/2026,GOLD,5Min,"5196,505","5198,055","5195,395","5197,995"
2026-03-11T07:15:00.000Z,11/3/2026,GOLD,5Min,"5198,735","5199,815","5195,295","5196,535"
2026-03-11T07:10:00.000Z,11/3/2026,GOLD,5Min,"5197,695","5198,885","5196,765","5198,695"
2026-03-11T07:05:00.000Z,11/3/2026,GOLD,5Min,"5200,235","5201,975","5195,975","5197,665"
2026-03-11T07:00:00.000Z,11/3/2026,GOLD,5Min,"5197,325","5201,455","5195,198","5200,275"
2026-03-11T06:55:00.000Z,11/3/2026,GOLD,5Min,"5197,475","5199,035","5195,595","5197,265"
2026-03-11T06:50:00.000Z,11/3/2026,GOLD,5Min,"5194,885","5198,335","5194,235","5197,445"
2026-03-11T06:45:00.000Z,11/3/2026,GOLD,5Min,"5194,535","5195,365","5191,965","5194,905"
2026-03-11T06:40:00.000Z,11/3/2026,GOLD,5Min,"5202,435","5202,455","5191,315","5194,605"
2026-03-11T06:35:00.000Z,11/3/2026,GOLD,5Min,"5201,835","5204,055","5200,415","5202,385"
2026-03-11T06:30:00.000Z,11/3/2026,GOLD,5Min,"5206,405","5206,455","5201,805","5201,805"
2026-03-11T06:25:00.000Z,11/3/2026,GOLD,5Min,"5203,475","5207,045","5202,778","5206,355"
2026-03-11T06:20:00.000Z,11/3/2026,GOLD,5Min,"5204,558","5206,775","5202,895","5203,455"
2026-03-11T06:15:00.000Z,11/3/2026,GOLD,5Min,"5209,065","5210,485","5203,875","5204,465"
2026-03-11T06:10:00.000Z,11/3/2026,GOLD,5Min,"5203,195","5210,115","5202,405","5209,135"
2026-03-11T06:05:00.000Z,11/3/2026,GOLD,5Min,"5199,355","5204,015","5198,765","5203,215"
2026-03-11T06:00:00.000Z,11/3/2026,GOLD,5Min,"5199,475","5200,425","5196,085","5199,325"
2026-03-11T05:55:00.000Z,11/3/2026,GOLD,5Min,"5199,035","5200,105","5197,545","5199,505"
2026-03-11T05:50:00.000Z,11/3/2026,GOLD,5Min,"5197,535","5201,565","5197,515","5199,005"
2026-03-11T05:45:00.000Z,11/3/2026,GOLD,5Min,"5200,825","5200,825","5195,225","5197,575"
2026-03-11T05:40:00.000Z,11/3/2026,GOLD,5Min,"5200,425","5204,485","5197,235","5200,538"
2026-03-11T05:35:00.000Z,11/3/2026,GOLD,5Min,"5197,845","5202,615","5197,495","5200,335"
2026-03-11T05:30:00.000Z,11/3/2026,GOLD,5Min,"5200,345","5200,345","5190,275","5197,865"
2026-03-11T05:25:00.000Z,11/3/2026,GOLD,5Min,"5202,395","5203,515","5200,085","5200,245"
2026-03-11T05:20:00.000Z,11/3/2026,GOLD,5Min,"5205,145","5205,205","5200,285","5202,485"
2026-03-11T05:15:00.000Z,11/3/2026,GOLD,5Min,"5204,175","5206,115","5203,138","5205,125"
2026-03-11T05:10:00.000Z,11/3/2026,GOLD,5Min,"5206,385","5207,405","5203,365","5204,135"
2026-03-11T05:05:00.000Z,11/3/2026,GOLD,5Min,"5204,885","5208,095","5204,055","5206,405"
2026-03-11T05:00:00.000Z,11/3/2026,GOLD,5Min,"5204,195","5205,825","5203,245","5204,935"
2026-03-11T04:55:00.000Z,11/3/2026,GOLD,5Min,"5203,605","5205,195","5201,745","5204,215"
2026-03-11T04:50:00.000Z,11/3/2026,GOLD,5Min,"5204,245","5205,305","5201,635","5203,585"
2026-03-11T04:45:00.000Z,11/3/2026,GOLD,5Min,"5206,435","5206,435","5202,365","5204,335"
2026-03-11T04:40:00.000Z,11/3/2026,GOLD,5Min,"5207,425","5208,245","5206,055","5206,445"
2026-03-11T04:35:00.000Z,11/3/2026,GOLD,5Min,"5205,525","5208,095","5205,525","5207,405"
2026-03-11T04:30:00.000Z,11/3/2026,GOLD,5Min,"5206,985","5207,525","5203,655","5205,495"
2026-03-11T04:25:00.000Z,11/3/2026,GOLD,5Min,"5207,265","5207,925","5206,695","5207,055"
2026-03-11T04:20:00.000Z,11/3/2026,GOLD,5Min,"5205,295","5207,295","5204,648","5207,295"
2026-03-11T04:15:00.000Z,11/3/2026,GOLD,5Min,"5205,545","5208,375","5204,355","5205,265"
2026-03-11T04:10:00.000Z,11/3/2026,GOLD,5Min,"5204,915","5206,115","5202,775","5205,575"
2026-03-11T04:05:00.000Z,11/3/2026,GOLD,5Min,"5202,805","5204,955","5202,545","5204,835"
2026-03-11T04:00:00.000Z,11/3/2026,GOLD,5Min,"5203,225","5204,425","5199,118","5202,765"
2026-03-11T03:55:00.000Z,11/3/2026,GOLD,5Min,"5200,155","5203,775","5199,115","5203,145"
2026-03-11T03:50:00.000Z,11/3/2026,GOLD,5Min,"5202,635","5203,315","5199,065","5200,135"
2026-03-11T03:45:00.000Z,11/3/2026,GOLD,5Min,"5207,785","5208,445","5202,345","5202,665"
2026-03-11T03:40:00.000Z,11/3/2026,GOLD,5Min,"5207,495","5208,955","5205,885","5207,885"
2026-03-11T03:35:00.000Z,11/3/2026,GOLD,5Min,"5208,315","5209,295","5206,995","5207,575"
2026-03-11T03:30:00.000Z,11/3/2026,GOLD,5Min,"5204,255","5208,505","5203,285","5208,285"
2026-03-11T03:25:00.000Z,11/3/2026,GOLD,5Min,"5208,575","5209,415","5204,175","5204,305"
2026-03-11T03:20:00.000Z,11/3/2026,GOLD,5Min,"5213,145","5213,635","5207,755","5208,555"
2026-03-11T03:15:00.000Z,11/3/2026,GOLD,5Min,"5213,595","5214,515","5212,445","5213,185"
2026-03-11T03:10:00.000Z,11/3/2026,GOLD,5Min,"5213,025","5215,105","5211,575","5213,645"
2026-03-11T03:05:00.000Z,11/3/2026,GOLD,5Min,"5218,455","5218,725","5213,065","5213,065"
2026-03-11T03:00:00.000Z,11/3/2026,GOLD,5Min,"5217,035","5220,115","5216,775","5218,475"
2026-03-11T02:55:00.000Z,11/3/2026,GOLD,5Min,"5219,565","5219,625","5214,615","5217,145"
2026-03-11T02:50:00.000Z,11/3/2026,GOLD,5Min,"5213,155","5220,245","5213,035","5219,625"
2026-03-11T02:45:00.000Z,11/3/2026,GOLD,5Min,"5207,345","5213,335","5207,325","5213,135"
2026-03-11T02:40:00.000Z,11/3/2026,GOLD,5Min,"5204,945","5209,625","5204,575","5207,295"
2026-03-11T02:35:00.000Z,11/3/2026,GOLD,5Min,"5205,645","5206,795","5204,825","5204,915"
2026-03-11T02:30:00.000Z,11/3/2026,GOLD,5Min,"5203,995","5206,435","5201,725","5205,725"
2026-03-11T02:25:00.000Z,11/3/2026,GOLD,5Min,"5204,145","5206,445","5202,065","5204,015"
2026-03-11T02:20:00.000Z,11/3/2026,GOLD,5Min,"5204,375","5205,695","5201,755","5204,105"
2026-03-11T02:15:00.000Z,11/3/2026,GOLD,5Min,"5201,165","5204,615","5200,165","5204,415"
2026-03-11T02:10:00.000Z,11/3/2026,GOLD,5Min,"5197,145","5201,765","5193,965","5201,225"
2026-03-11T02:05:00.000Z,11/3/2026,GOLD,5Min,"5202,125","5202,845","5196,585","5197,225"
2026-03-11T02:00:00.000Z,11/3/2026,GOLD,5Min,"5208,245","5209,445","5198,498","5202,065"
2026-03-11T01:55:00.000Z,11/3/2026,GOLD,5Min,"5212,315","5214,355","5208,185","5208,195"
2026-03-11T01:50:00.000Z,11/3/2026,GOLD,5Min,"5214,415","5215,665","5209,618","5212,355"
2026-03-11T01:45:00.000Z,11/3/2026,GOLD,5Min,"5214,195","5217,585","5214,085","5214,335"
2026-03-11T01:40:00.000Z,11/3/2026,GOLD,5Min,"5215,745","5215,775","5212,495","5214,205"
2026-03-11T01:35:00.000Z,11/3/2026,GOLD,5Min,"5219,525","5219,775","5214,255","5215,715"
2026-03-11T01:30:00.000Z,11/3/2026,GOLD,5Min,"5214,525","5219,655","5214,355","5219,485"
2026-03-11T01:25:00.000Z,11/3/2026,GOLD,5Min,"5214,575","5217,325","5210,485","5214,585"
2026-03-11T01:20:00.000Z,11/3/2026,GOLD,5Min,"5219,705","5222,845","5212,315","5214,605"
2026-03-11T01:15:00.000Z,11/3/2026,GOLD,5Min,"5215,145","5220,185","5213,705","5219,675"
2026-03-11T01:10:00.000Z,11/3/2026,GOLD,5Min,"5213,195","5219,345","5211,795","5215,215"
2026-03-11T01:05:00.000Z,11/3/2026,GOLD,5Min,"5217,885","5219,495","5212,245","5213,225"
2026-03-11T01:00:00.000Z,11/3/2026,GOLD,5Min,"5214,985","5223,015","5213,365","5217,865"
2026-03-11T00:55:00.000Z,11/3/2026,GOLD,5Min,"5217,965","5219,175","5215,005","5215,005"
2026-03-11T00:50:00.000Z,11/3/2026,GOLD,5Min,"5215,685","5218,865","5212,625","5217,925"
2026-03-11T00:45:00.000Z,11/3/2026,GOLD,5Min,"5211,245","5216,925","5211,145","5215,495"
2026-03-11T00:40:00.000Z,11/3/2026,GOLD,5Min,"5209,675","5211,655","5207,105","5211,155"
2026-03-11T00:35:00.000Z,11/3/2026,GOLD,5Min,"5209,235","5211,875","5209,145","5209,705"
2026-03-11T00:30:00.000Z,11/3/2026,GOLD,5Min,"5212,065","5212,285","5205,685","5209,325"
2026-03-11T00:25:00.000Z,11/3/2026,GOLD,5Min,"5209,818","5215,395","5208,285","5212,125"
2026-03-11T00:20:00.000Z,11/3/2026,GOLD,5Min,"5202,555","5211,045","5201,945","5209,818"
2026-03-11T00:15:00.000Z,11/3/2026,GOLD,5Min,"5192,335","5203,405","5191,255","5202,595"
2026-03-11T00:10:00.000Z,11/3/2026,GOLD,5Min,"5187,755","5192,635","5186,595","5192,305"
2026-03-11T00:05:00.000Z,11/3/2026,GOLD,5Min,"5189,965","5191,815","5186,495","5187,735"
2026-03-11T00:00:00.000Z,11/3/2026,GOLD,5Min,"5197,175","5198,075","5188,885","5190,005"
2026-03-10T23:55:00.000Z,10/3/2026,GOLD,5Min,"5193,645","5197,175","5192,705","5197,175"
2026-03-10T23:50:00.000Z,10/3/2026,GOLD,5Min,"5190,315","5193,635","5189,035","5193,595"
2026-03-10T23:45:00.000Z,10/3/2026,GOLD,5Min,"5190,875","5191,415","5187,755","5190,335"
2026-03-10T23:40:00.000Z,10/3/2026,GOLD,5Min,"5192,695","5193,205","5190,125","5190,855"
2026-03-10T23:35:00.000Z,10/3/2026,GOLD,5Min,"5195,105","5195,705","5192,675","5192,675"
2026-03-10T23:30:00.000Z,10/3/2026,GOLD,5Min,"5193,265","5195,145","5192,505","5195,085"
2026-03-10T23:25:00.000Z,10/3/2026,GOLD,5Min,"5193,425","5193,865","5191,345","5193,255"
2026-03-10T23:20:00.000Z,10/3/2026,GOLD,5Min,"5192,255","5197,095","5192,225","5193,415"
2026-03-10T23:15:00.000Z,10/3/2026,GOLD,5Min,"5191,355","5192,585","5187,375","5192,205"
2026-03-10T23:10:00.000Z,10/3/2026,GOLD,5Min,"5195,318","5196,365","5190,895","5191,445"
2026-03-10T23:05:00.000Z,10/3/2026,GOLD,5Min,"5189,998","5196,098","5189,998","5195,298"
2026-03-10T23:00:00.000Z,10/3/2026,GOLD,5Min,"5188,598","5192,278","5187,918","5189,918"
2026-03-10T22:55:00.000Z,10/3/2026,GOLD,5Min,"5193,215","5193,365","5187,205","5188,578"
2026-03-10T22:50:00.000Z,10/3/2026,GOLD,5Min,"5189,905","5193,465","5185,385","5193,185"
2026-03-10T22:45:00.000Z,10/3/2026,GOLD,5Min,"5193,335","5194,875","5189,038","5189,935"
2026-03-10T22:40:00.000Z,10/3/2026,GOLD,5Min,"5191,295","5195,305","5188,945","5193,305"
2026-03-10T22:35:00.000Z,10/3/2026,GOLD,5Min,"5189,645","5192,325","5189,068","5191,275"
2026-03-10T22:30:00.000Z,10/3/2026,GOLD,5Min,"5190,565","5194,215","5187,485","5189,615"
2026-03-10T22:25:00.000Z,10/3/2026,GOLD,5Min,"5196,355","5196,935","5190,535","5190,535"
2026-03-10T22:20:00.000Z,10/3/2026,GOLD,5Min,"5196,395","5196,665","5189,425","5196,525"
2026-03-10T22:15:00.000Z,10/3/2026,GOLD,5Min,"5189,598","5197,545","5187,798","5196,545"
2026-03-10T22:10:00.000Z,10/3/2026,GOLD,5Min,"5186,485","5190,598","5182,395","5189,598"
2026-03-10T22:05:00.000Z,10/3/2026,GOLD,5Min,"5191,948","5193,498","5184,488","5186,475"
2026-03-10T22:00:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5193,993","5182,578","5191,148"
2026-03-10T21:55:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:50:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:45:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:40:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:35:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:30:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:25:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:20:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:15:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:10:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:05:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T21:00:00.000Z,10/3/2026,GOLD,5Min,"5190,855","5190,855","5190,855","5190,855"
2026-03-10T20:55:00.000Z,10/3/2026,GOLD,5Min,"5194,365","5194,895","5190,485","5190,855"
2026-03-10T20:50:00.000Z,10/3/2026,GOLD,5Min,"5195,495","5196,335","5192,795","5194,415"
2026-03-10T20:45:00.000Z,10/3/2026,GOLD,5Min,"5197,658","5198,698","5193,938","5195,438"
2026-03-10T20:40:00.000Z,10/3/2026,GOLD,5Min,"5195,325","5197,728","5194,245","5197,705"
2026-03-10T20:35:00.000Z,10/3/2026,GOLD,5Min,"5193,978","5195,865","5192,895","5195,345"
2026-03-10T20:30:00.000Z,10/3/2026,GOLD,5Min,"5194,595","5194,895","5193,405","5194,015"
2026-03-10T20:25:00.000Z,10/3/2026,GOLD,5Min,"5197,375","5198,365","5194,338","5194,685"
2026-03-10T20:20:00.000Z,10/3/2026,GOLD,5Min,"5193,305","5197,655","5191,615","5197,325"
2026-03-10T20:15:00.000Z,10/3/2026,GOLD,5Min,"5197,515","5198,355","5193,185","5193,335"
2026-03-10T20:10:00.000Z,10/3/2026,GOLD,5Min,"5196,415","5198,248","5195,045","5197,575"
2026-03-10T20:05:00.000Z,10/3/2026,GOLD,5Min,"5196,415","5198,798","5195,698","5196,415"
2026-03-10T20:00:00.000Z,10/3/2026,GOLD,5Min,"5198,648","5198,898","5193,198","5196,598"
2026-03-10T19:55:00.000Z,10/3/2026,GOLD,5Min,"5196,698","5199,698","5195,115","5198,648"
2026-03-10T19:50:00.000Z,10/3/2026,GOLD,5Min,"5189,205","5196,335","5188,255","5196,298"
2026-03-10T19:45:00.000Z,10/3/2026,GOLD,5Min,"5187,565","5192,405","5187,435","5189,255"
2026-03-10T19:40:00.000Z,10/3/2026,GOLD,5Min,"5192,585","5194,505","5184,715","5187,535"
2026-03-10T19:35:00.000Z,10/3/2026,GOLD,5Min,"5186,015","5194,345","5179,485","5192,515"
2026-03-10T19:30:00.000Z,10/3/2026,GOLD,5Min,"5200,595","5200,665","5181,298","5186,045"
2026-03-10T19:25:00.000Z,10/3/2026,GOLD,5Min,"5205,565","5205,635","5200,285","5200,665"
2026-03-10T19:20:00.000Z,10/3/2026,GOLD,5Min,"5204,095","5207,365","5202,045","5205,525"
2026-03-10T19:15:00.000Z,10/3/2026,GOLD,5Min,"5197,915","5204,445","5197,845","5204,145"
2026-03-10T19:10:00.000Z,10/3/2026,GOLD,5Min,"5196,735","5198,995","5192,785","5197,855"
2026-03-10T19:05:00.000Z,10/3/2026,GOLD,5Min,"5195,125","5199,545","5193,005","5196,805"
2026-03-10T19:00:00.000Z,10/3/2026,GOLD,5Min,"5191,475","5196,805","5183,955","5195,105"
2026-03-10T18:55:00.000Z,10/3/2026,GOLD,5Min,"5201,035","5202,445","5190,625","5191,425"
2026-03-10T18:50:00.000Z,10/3/2026,GOLD,5Min,"5200,795","5204,498","5198,805","5200,985"
2026-03-10T18:45:00.000Z,10/3/2026,GOLD,5Min,"5195,155","5204,715","5193,145","5200,815"
2026-03-10T18:40:00.000Z,10/3/2026,GOLD,5Min,"5190,265","5197,925","5190,045","5195,175"
2026-03-10T18:35:00.000Z,10/3/2026,GOLD,5Min,"5201,245","5202,815","5189,455","5190,158"
2026-03-10T18:30:00.000Z,10/3/2026,GOLD,5Min,"5202,505","5207,585","5196,178","5201,275"
2026-03-10T18:25:00.000Z,10/3/2026,GOLD,5Min,"5192,445","5205,785","5190,795","5202,525"
2026-03-10T18:20:00.000Z,10/3/2026,GOLD,5Min,"5172,585","5195,075","5170,175","5192,395"
2026-03-10T18:15:00.000Z,10/3/2026,GOLD,5Min,"5215,515","5218,225","5160,445","5172,585"
2026-03-10T18:10:00.000Z,10/3/2026,GOLD,5Min,"5221,178","5226,938","5214,998","5215,715"
2026-03-10T18:05:00.000Z,10/3/2026,GOLD,5Min,"5221,095","5224,685","5217,998","5221,195"
2026-03-10T18:00:00.000Z,10/3/2026,GOLD,5Min,"5227,365","5227,735","5217,325","5221,138"
2026-03-10T17:55:00.000Z,10/3/2026,GOLD,5Min,"5230,095","5230,125","5226,778","5227,305"
2026-03-10T17:50:00.000Z,10/3/2026,GOLD,5Min,"5229,085","5232,565","5228,045","5230,065"
2026-03-10T17:45:00.000Z,10/3/2026,GOLD,5Min,"5227,735","5230,585","5226,095","5229,145"
